title,datePosted,Year,is_IT,tech_python,tech_sql___databases,tech_java___.net,tech_cloud_(aws_azure_gcp),tech_machine_learning___ai,tech_cybersecurity,tech_devops___docker,tech_networking,tech_agile___scrum,tech_data_engineering,soft_teamwork,soft_client_facing,soft_communication,soft_adaptability,soft_critical_thinking,soft_leadership,soft_time_management,soft_attention_to_detail,soft_problem_solving,soft_creativity
TEC. MANTENMIENTO,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MONITOR/A,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PELUQUERA,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A MANTENIMIENTO,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MECÁNICA O MECÁNICO DE MAQUINARIA DE JARDINERÍA,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TÉCNICO/A HELPDESK,2024-04-09,2024,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
DEPENDIENTE,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PELUQUERO/A,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEÓN DE OBRAS PÚBLICAS,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO/A,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
MECANICO/A,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEPENDIENTE VENDEDOR/A DE MUEBLES Y/O ELECTRODOMÉSTICOS,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENCARGADA/O ATENCION AL PUBLICO-VENTA,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PUBLIZITATE ARDURADUNA,2024-04-09,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONTADOR DE MUEBLES,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUXILIAR MONTAJE/DESMONTAJE DE EVENTOS,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MONTADOR/A DE CUBIERTAS DE TEJADOS, ESPECIALISTA FONTANERO",2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROMOTOR/A GERENTE DE NUEVO NEGOCIO SECTOR AGRIFOOD,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
FARMACEUTICA/O ADJUNTO,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COMERCIAL INSTALADOR/A,2024-04-09,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEPENDIENTE/A ITINERANTE.,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AYUDANTE DE CAMARERA/O,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONITOR ACTIVIDADES DIRIGIDAS,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEPENDIENTE/A DE CARNICERIA,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TORNERO/A CONVENCIONAL Ó CNC,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A MONTAJES,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A MONTAJES,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PELUQUERA/O,2024-04-09,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELES0110-DESARROLLO DE PROYECTOS DE INFRAESTRUCTURAS DE TELECOM. Y DE REDES DE VOZ Y DATOS EN EDI,2024-04-09,2024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RESPONSABLE DEL SERVICIO DE COMUNICACION,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FISIOTERAPEUTA,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AYUDANTE DE RECEPCION DE ALBERGUE,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERSONAL DE LIMPIEZA,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RECEPCIONISTA DE CAMPING,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONDUCTOR/A RECOGIDAS,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AUXILIAR EN RESIDENCIA,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIMPIADOR/A DE CAMPING,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MECANICO-A,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEROCULTOR/A AUXILIAR DE ENFERMERIA,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TELEOPERADOR TELEFONICO PARA SERVICIO DE ATENCIÓN AL CLIENTE (NO VENTA),2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
ADMINISTRATIVO COMERCIAL,2024-04-08,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MECANICO INDUSTRIAL,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDAGOGO/A TERAPEUTA (PT PARA LA ESO) MODELO D,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MECANICO-A/MONTADOR-A DE BICICLETAS,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUXILIAR ADMINISTRATIVO/A OFICINA TURISMO,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUBERO/A INDUSTRIAL,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENGRASADOR/ENGRASADORA ATUNEROS,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIGILANTE GRUISTA,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARINERO/MARINERA ATUNEROS,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO/A,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COCINERA/O (TXURDINAGA),2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMARERO/A,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A LIMPIEZA COMEDOR PARA ORIO/ZARAUTZ/HONDARRIBIA,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AUXILIAR DE JARDINERIA,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JARDINERO/A,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPONSABLE DE LA OFICINA TÉCNICA DE COMERCIO DE HERNANI,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHOFER-MOZO.A DE ALMACEN,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ESTETICISTA,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A COSTURA LAVANDERIA EN EMPRESA UBICADA EN ZUMARRAGA,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALMACEN,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORIENTADOR/A LABORAL,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TÉCNICA/O DE METROLOGÍA,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MONTADOR/A ELÉCTRICO,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONTADOR/A MECÁNICO,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARQUITECTO/A O INGENIERO/A TÉCNICO/A,2024-04-08,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGENTES VENDEDORES/AS PRODUCTOS JUEGO CON DISCAPACIDAD,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CARPINTER@ METALIC@ (HIERRO E INOXIDABLE),2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MECANICO/A,2024-04-08,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEPENDIENTE/A TIENDA DELICATESSEN,2024-04-07,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TÉCNICO COMERCIAL,2024-04-05,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
AYUDANTE DE COCINA,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AYUDANTE DE OBRADOR,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE NECESITA 1 CHOFER (HOMBRE O MUJER) PARA VITORIA -GASTEIZ,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENFERMERO/A,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEDICO/A,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSIQUIATRA CENTRO RESIDENCIAL,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOBINADOR-MONTADOR/A TRANSFORMADORES PONTENCIA PARA BEDIA,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMARERA O CAMARERO,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEPENDIENTE/A TIENDA MODA,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TERAPEUTA OCUPACIONAL,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMARERO/A,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUXILIAR AYUDA DOMICILIO,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A DE VERIFICACIÓN DE METALES,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AYUDANTE DE COCINA,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOCORRISTA,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
INSPECTOR-A CALIDAD,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PROFESIONAL DE SUPERMERCADO,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROMOTOR/A COMERCIAL,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OPERADOR GRÚA PUENTE,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGENTE DE SEGUROS,2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
AGENTE DE SEGUROS (GESTOR DE ZONA),2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
AGENTE DE SEGUROS (GESTOR DE ZONA),2024-04-05,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
INSTALADOR/A DE VENTANAS,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENFERMERO/ENFERMERA,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PROFESOR/A DE PIANO, TECLADO Y REPERTORIO",2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARRETILLERA/O,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRISTALERO/A,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORMADOR/A CERTIFICADOS PROFESIONAL ÁREA EDIFICACIÓN Y OBRA CIVIL,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO/A,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOFTWARE ENGINEER JAVA/J2EE,2024-04-04,2024,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
COCINERO/A DE COCINA INDIA,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TORNERO CONVENCIONAL,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RECEPCIONISTA DE ALBERGUE,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUXILIAR PARA FIESTAS DE BEASAIN,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TORNERO CNC,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CONTABLE-LABORAL,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARMITÓN,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONSULTOR/A COMERCIAL ASESORIA JURÍDICA,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FUNERARIO/A A JORNADA COMPLETA,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEÓN MATADERO,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO DE RECAMBIOS,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
ASISTENTE DOMICILIARIO,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUIDADO Y LIMPIEZA PARA BERROBI,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONITOR/A DE NATACIÓN,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASISTENTE DOMICILIARIO,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMARERO/A,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCINERA/O,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FONTANERO/A,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A DE LIMPIEZA,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELECTROMECÁNICO/A DE MANTENIMIENTO,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AUXILIAR ADMINISTRATIVA/O,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MECÁNICO/A,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INSTALADOR/A DE TELECOMUNICACIONES,2024-04-04,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CONSULTOR/A ESTRATEGIA,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CAMARERA/O DE SALA Y BARRA,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARNICERO/A,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALMACENISTA CON IDIOMAS,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PERSONAL DE LIMPIEZA,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A EN LOGÍSTICA,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
DEPENDIENTA/DEPENDIENTE DE MODA Y COMPLEMENTOS,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AYUDANTE DE MECANICO,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PELUQUEROA/O,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANTENIMIENTO PREDICTIVO,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
DISEÑO DE INTERIORES,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PREPARADOR LABORAL PARA PROYECTOS DE FORMACION,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TECNICO/A ELECTRICISTA,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCENTE DE IA Y BIG DATA. ESPECIALIZACIÓN FP,2024-04-03,2024,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TÉCNICO/A DE MARKETING DIGITAL,2024-04-03,2024,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
SOCORRISTA ACUATICO,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AYUDANTE DE PESCADERÍA,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIGILANTE DE OBRA,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGENTE PROFESIONAL DE SEGUROS Y PRODUCTOS FINANCIEROS,2024-04-03,2024,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0
COCINERO/A,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASESOR COMERCIAL,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LIMPIADOR/A,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMARERO/A,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHARCUTERO/A,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MECANICO DE CAMIONES Y REMOLQUES,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELINEANTE,2024-04-03,2024,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OPERARIO DE ASISTENCIA EN CARRETERA,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONTADOR/A Y SOLDADOR/A DE CIRCUITOS ELECTRÓNICOS,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TECNICO INFORMATICO N1,2024-04-03,2024,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ESTETICISTA,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIGILANTE DE SEGURIDAD,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A RESPOSANBLE TÉCNICO EN CONTROL DE PLAGAS,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESTETICISTA SUPERIOR,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEPENDIENTE/A,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROFESOR/A,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROFESOR/A,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFICIAL DE PELUQUERÍA,2024-04-03,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 PUESTOS GESTION COMERCIAL,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LIMPIEZA DE HABITACIONES,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGENTE DE VIAJE,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARMITON FREGADOR,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCENTE DESARROLLO DE PRODUCTOS MULTIMEDIA INTERACTIVOS,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PANADERO/A - REPOSTERO/A,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPONSABLE EN GESTIÓN Y ADMINISTRACIÓN DE ACTIVIDADES TURÍSTICAS,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MONITOR DE CAMPAMENTO DE VERANO,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMARERO/A,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
INSTALADOR/A ELECTRICISTA,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELECTRICISTA,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COORDINADOR/A DEPORTIVO/A,2024-04-02,2024,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
RESPONSABLE OFICINA ENERGÍA,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PELUQUERA: OFICIAL DE PRIMERA-ENCARGADA,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMARER@ PARA ATENDER BARRA Y COMEDOR,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MECÁNICA/O DE VEHÍCULOS,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AYUDANTE/A DE CAMARERO/A,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AYUDANTE/A DE COCINA ( PLANCHISTA),2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAQUINISTA REBARBADOR,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FARMACEÚTICO/A,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TECNICO/A DE SISTEMAS,2024-04-02,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERSONAL PARA CENTRO DE MECANIZADO,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AYUDANTE DE COCINA / CAMARERO_A BARRA,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
INGENIERO/A PARA MONTAJE,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONDUCTOR/A DE CAMION,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MECÁNICO/A DE AUTOMOCIÓN,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEON APRENDIZ PARA OXICORTE,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO DE TELECOMUNICACIONES EN OÑATI,2024-04-02,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
INGENIERO TÉCNICO DE OBRA CIVIL,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONTADOR/A DE AISLAMIENTO,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
